method,users,slots,handover_frequency,source_handover_frequency,destination_handover_frequency,avg_delay_ms,avg_source_gsl_delay_ms,avg_isl_delay_ms,avg_destination_gsl_delay_ms,avg_legacy_hop_isl_delay_ms,avg_legacy_hop_total_delay_ms,avg_allocated_mhz,avg_requested_mhz,last_allocated_mhz,last_requested_mhz,avg_allocated_bps,avg_requested_bps,last_allocated_bps,last_requested_bps,avg_f_weight,avg_g_weight,avg_h_weight,weight_samples
MGCS,100,400,0.092525,0.13765,0.0474,84.35029203876483,6.650260567603538,70.83642040118227,6.863611069979033,69.90607658083205,83.41994821841462,22962.754999999997,23508.125,22384.0,22884.0,22962754999.999996,23508125000.0,22384000000.0,22884000000.0,0.0,0.0,0.0,0
MGCS,150,400,0.097,0.14663333333333334,0.04736666666666667,83.92506155980188,6.535922645978364,70.52785162433118,6.86128728949233,70.11648377979944,83.51369371527012,37117.622500000005,39596.61499999999,35613.0,39376.0,37117622500.00001,39596614999.99999,35613000000.0,39376000000.0,0.0,0.0,0.0,0
MGCS,200,400,0.0977375,0.148075,0.0474,84.05102971139175,6.389437496533617,70.7994093651845,6.862182849673632,70.45753784008215,83.7091581862894,47432.37,53252.5425,44165.0,56213.0,47432370000.0,53252542500.0,44165000000.0,56213000000.0,0.0,0.0,0.0,0
MGCS,250,400,0.09219,0.13704,0.04734,84.4174215874409,6.159801844110819,71.39689557820193,6.8607241651281266,71.14450590953675,84.1650319187757,53485.1225,63317.957500000004,51040.0,66577.0,53485122500.0,63317957500.00001,51040000000.0,66577000000.0,0.0,0.0,0.0,0
MGCS,300,400,0.0905,0.13361666666666666,0.04738333333333333,84.71097614510829,6.047979113976972,71.80228585841748,6.860711172713852,71.55188397818962,84.46057426488045,56673.152500000004,68083.15749999999,55419.99999999999,67263.0,56673152500.0,68083157499.999985,55419999999.99999,67263000000.0,0.0,0.0,0.0,0
MGCS,350,400,0.09267142857142857,0.1379857142857143,0.047357142857142855,84.86789071857797,5.998943886159063,72.0085951844259,6.860351647992998,71.80390704201486,84.66320257616691,57990.85249999999,70687.4375,54503.0,73085.0,57990852499.99999,70687437500.0,54503000000.0,73085000000.0,0.0,0.0,0.0,0
MGCS,400,400,0.09160625,0.13585,0.0473625,84.8152899408244,5.914853433687909,72.03920722236855,6.86122928476794,71.80574483781328,84.5818275562691,59389.232500000006,73270.725,59889.0,70264.0,59389232500.00001,73270725000.0,59889000000.0,70264000000.0,0.0,0.0,0.0,0
MGCS,450,400,0.09133888888888889,0.13532222222222223,0.047355555555555554,84.95926983639784,5.8584009133485715,72.2394266910584,6.861442231990875,72.07151733687125,84.79136048221069,59052.48499999999,72965.705,58151.00000000001,72144.0,59052484999.99999,72965705000.0,58151000000.00001,72144000000.0,0.0,0.0,0.0,0
MGCS,500,400,0.0898,0.13224,0.04736,85.09231483928215,5.797242579192423,72.43413145244887,6.860940807640841,72.2671541029401,84.92533748977336,58284.8775,72048.585,53340.0,65765.0,58284877500.0,72048585000.0,53340000000.0,65765000000.0,0.0,0.0,0.0,0
MGCS,550,400,0.09152272727272727,0.13569090909090908,0.047354545454545455,85.04966262453414,5.8030447932691684,72.38577215985943,6.8608456714055475,72.2801746077181,84.9440650723928,64173.744999999995,72036.2725,62271.0,66078.0,64173744999.99999,72036272500.0,62271000000.0,66078000000.0,0.0,0.0,0.0,0
MGCS,600,400,0.09015833333333333,0.13296666666666668,0.04735,84.89659297802176,5.769018807650707,72.2670997215958,6.860474448775259,72.13736487966402,84.76685813608998,65463.5525,69772.76000000001,64731.0,74810.0,65463552500.0,69772760000.00002,64731000000.0,74810000000.0,0.0,0.0,0.0,0
